X,Y,TYPE,SPEED,DirType,Direction
-1.027794,52.232968,4,60,1,292
-1.038377,52.236245,4,5,1,301
-1.50969,52.41478,4,30,1,356
-1.50897,52.41658,4,5,1,27
-1.509019,52.416524,4,30,1,204
-1.509536,52.414672,4,5,1,181
-1.50756,52.41856,4,30,1,202
-1.508843,52.416767,4,5,1,207
-1.508802,52.416867,4,30,1,23
-1.507863,52.418261,4,5,1,24
-1.50536,52.42158,4,30,1,23
-1.50133,52.426,4,5,1,27
-1.50142,52.4259,4,30,1,206
-1.50523,52.421714,4,5,1,205
-1.499607,52.42813,4,30,1,208
-1.501213,52.426154,4,5,1,210
-1.50115,52.426269,4,30,1,23
-1.499703,52.428084,4,5,1,23
-1.497784,52.430529,4,30,1,201
-1.499389,52.428377,4,5,1,205
-1.499505,52.428351,4,30,1,24
-1.497756,52.43067,4,5,1,23
-1.49622,52.43275,4,30,1,198
-1.497619,52.430768,4,5,1,204
-1.497555,52.43093,4,30,1,23
-1.496302,52.432754,4,5,1,23
-1.494746,52.434913,4,30,1,201
-1.496032,52.433055,4,5,1,201
-1.496105,52.433049,4,30,1,21
-1.494789,52.435057,4,5,1,23
-1.73706,52.50753,4,70,1,77
-1.73158,52.50844,4,5,1,76
-1.17417,52.95133,4,30,1,60
-1.164026,52.955217,4,5,1,70
-1.163958,52.955246,4,30,1,248
-1.1741,52.951419,4,5,1,232
-2.01306,52.48092,4,40,1,323
-2.018519,52.487815,4,5,1,337
-2.018347,52.487747,4,40,1,160
-2.012928,52.48091,4,5,1,148
-2.24627,52.98469,4,50,1,123
-2.239425,52.982348,4,5,1,114
-2.18578,53.20928,4,60,1,357
-2.15928,53.23617,4,5,1,48
-2.14628,53.24558,4,40,1,212
-2.15297,53.24042,4,5,1,215
-2.15331,53.240287,4,40,1,36
-2.146491,53.24559,4,5,1,33
-2.159032,53.236338,4,60,1,227
-2.185783,53.209141,4,5,1,181
-2.675737,53.311182,4,50,1,255
-2.68404,53.311667,4,5,1,285
-2.68437,53.311811,4,50,1,101
-2.675598,53.311298,4,5,1,79
-2.66164,53.31647,4,50,1,222
-2.675275,53.311247,4,5,1,257
-2.675117,53.311392,4,50,1,77
-2.661909,53.3165,4,5,1,48
-2.698007,53.525669,4,50,1,350
-2.698193,53.534261,4,5,1,7
-1.62086,53.74556,4,30,1,61
-1.61306,53.74747,4,5,1,53
-1.612833,53.747613,4,30,1,232
-1.620669,53.745672,4,5,1,245
-1.518669,53.798079,4,40,1,98
-1.513548,53.797742,4,5,1,83
-1.513889,53.797554,4,40,1,258
-1.519451,53.798004,4,5,1,285
-1.52751,54.624195,4,50,1,16
-1.51618,54.647383,4,5,1,16
-1.51605,54.647268,4,50,1,198
-1.527488,54.623945,4,5,1,193
-1.49983,54.68528,4,50,1,181
-1.515916,54.647518,4,5,1,199
-1.516035,54.647676,4,50,1,17
-1.500117,54.685404,4,5,1,3
-4.60147,55.44053,4,60,1,25
-4.59564,55.45425,4,5,1,11
-4.595584,55.4544,4,60,1,188
-4.601283,55.440818,4,5,1,199
-4.59447,55.45675,4,60,1,18
-4.58433,55.47169,4,5,1,348
-4.584477,55.472039,4,60,1,169
-4.594244,55.456943,4,5,1,199
-4.09058,50.36664,4,30,1,115
-4.081894,50.365477,4,5,1,91
-4.082325,50.365379,4,30,1,264
-4.09073,50.366508,4,5,1,296
-4.100523,50.366639,4,30,1,70
-4.093985,50.36731,4,5,1,88
-4.093821,50.367163,4,30,1,279
-4.100552,50.366479,4,5,1,256
-3.639317,50.577529,4,50,1,210
-3.641716,50.575588,4,5,1,214
-3.62739,50.58339,4,50,1,251
-3.639067,50.577749,4,5,1,214
-3.641861,50.575676,4,50,1,35
-3.63611,50.58094,4,5,1,36
-3.58261,50.62156,4,50,1,27
-3.561907,50.6412,4,5,1,17
-3.561641,50.641325,4,50,1,200
-3.582609,50.621358,4,5,1,207
-0.11253,53.57872,4,40,1,285
-0.15028,53.58578,4,5,1,293
-0.151062,53.586128,4,40,1,121
-0.112953,53.578919,4,5,1,101
-0.18625,53.59608,4,40,1,101
-0.151922,53.586553,4,5,1,121
-0.151819,53.586283,4,40,1,297
-0.186928,53.596166,4,5,1,281
-0.214084,53.601602,4,40,1,119
-0.18748,53.596381,4,5,1,106
-0.187388,53.596268,4,40,1,278
-0.214386,53.601489,4,5,1,296
-4.32781,55.85167,4,40,1,301
-4.35072,55.86058,4,5,1,320
-4.35398,55.862936,4,40,1,139
-4.33119,55.85236,4,5,1,106
-2.188314,52.159756,4,50,1,24
-2.183245,52.165568,4,5,1,26
-2.18314,52.16569,4,50,1,27
-2.175934,52.174277,4,5,1,27
-2.165298,52.199645,4,50,1,24
-2.14892,52.2215,4,5,1,38
-2.14056,52.23014,4,50,1,204
-2.1535,52.21786,4,5,1,222
-2.153771,52.217648,4,50,1,220
-2.16219,52.20367,4,5,1,197
-2.162355,52.203419,4,50,1,201
-2.188086,52.159691,4,5,1,206
-2.175763,52.174725,4,50,1,23
-2.165474,52.199388,4,5,1,24
0.37506,51.53536,4,50,1,160
0.381201,51.516243,4,5,1,168
0.38138,51.516121,4,50,1,347
0.375207,51.535305,4,5,1,340
0.35828,51.56672,4,50,1,181
0.36819,51.54792,4,5,1,154
0.368358,51.547811,4,50,1,335
0.358258,51.566668,4,5,1,355
1.02761,52.52531,4,40,1,63
1.05217,52.53247,4,5,1,66
1.072562,52.538218,4,40,1,247
1.05825,52.53425,4,5,1,241
1.10881,52.55103,4,40,1,57
1.16167,52.58097,4,5,1,79
1.13469,52.56542,4,40,1,195
1.12119,52.55456,4,5,1,238
1.162153,52.581064,4,40,1,76
1.17631,52.58383,4,5,1,66
1.176376,52.583733,4,40,1,247
1.134819,52.565701,4,5,1,193
-4.11694,50.383,4,20,1,80
-4.107,50.38386,4,5,1,68
-4.106889,50.383922,4,20,1,243
-4.117236,50.383005,4,5,1,258
-4.10136,50.3845,4,20,1,274
-4.106568,50.384014,4,5,1,239
-4.106617,50.383996,4,20,1,65
-4.101267,50.38454,4,5,1,96
0.10164,51.27492,4,30,1,77
0.12644,51.278,4,5,1,90
0.126665,51.278029,4,30,1,255
0.101877,51.274942,4,5,1,254
-3.38961,51.527,4,30,1,336
-3.39136,51.52986,4,5,1,3
-3.391306,51.529968,4,30,1,190
-3.389529,51.526898,4,5,1,155
0.72361,51.53264,4,20,1,279
0.71467,51.53325,4,5,1,273
0.714209,51.533317,4,20,1,95
0.723324,51.532716,4,5,1,102
-2.1925,52.14878,4,50,1,15
-2.18847,52.15947,4,5,1,25
-1.78867,52.50939,4,70,1,86
-1.774369,52.513105,4,5,1,59
-1.764861,52.514408,4,70,1,266
-1.77686,52.51211,4,5,1,242
-1.77394,52.51325,4,70,1,61
-1.756349,52.513709,4,5,1,106
-1.734597,52.507552,4,70,1,258
-1.76431,52.51444,4,5,1,271
-1.755855,52.513606,4,70,1,117
-1.740667,52.507311,4,5,1,99
-1.95836,52.57164,4,30,1,112
-1.945143,52.563243,4,5,1,135
-1.945399,52.563223,4,30,1,311
-1.958192,52.571577,4,5,1,295
-1.34294,52.82392,4,30,1,261
-1.35372,52.82497,4,5,1,283
-1.353961,52.825064,4,30,1,102
-1.343129,52.823923,4,5,1,98
-4.49631,55.37267,4,40,1,16
-4.49756,55.37653,4,5,1,341
-4.497656,55.376677,4,40,1,146
-4.49636,55.37269,4,5,1,184
-4.38986,55.86331,4,40,1,68
-4.354307,55.863153,4,5,1,133
-4.351153,55.860829,4,40,1,323
-4.38247,55.86464,4,5,1,248
-1.23458,53.54025,4,60,1,87
-1.229971,53.540782,4,5,1,75
-1.229768,53.540816,4,60,1,258
-1.234611,53.540217,4,5,1,261
-1.261382,53.542486,4,60,1,96
-1.234993,53.540242,4,5,1,90
-1.235033,53.54022,4,60,1,264
-1.261258,53.542439,4,5,1,277
